```csv
SakaID,SakaMetni,TepkiMetinleri,Kategori,AltKategori,Dil,UygunlukFiltresi
J623,"En uykucu kuş hangisidir?","[""Hangisi?"", ""Yarasa. Çünkü bütün gün uyur.""," ""Gece kuşu.""]",Soguk_Espri,,TR,Genel
J624,"Bir trafik ışığı diğerine ne demiş?","[""Ne demiş?"", ""Rengimiz solmasın.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J625,"Gümüş besin geldi mi?","[""Sonunda!""," ""Değerli zaman!""," ""Enerji topluyoruz.""]",Rituel,Sim_Ozel,TR,Genel
J626,"Hangi dilde çok küfür edilir?","[""Hangisinde?"", ""Argo-ca (Argotic)."", ""Bu olmadı.""]",Kelime_Oyunu,Yabanci_Dil,TR,Genel
J627,"İki kar tanesi sohbet ediyormuş. Biri 'Yere ne zaman ineceğiz?' demiş. Diğeri 'Acele etme, biraz daha süzülelim' demiş.","[""Kar tanelerinin hayatı zor.""," ""Komik.""," ""Hahaha!""]",Hayvan_Fikrasi,,TR,Genel
J628,"Adamın biri yüzmüş, karısı da havuz.","[""Yüzme-havuz, anladım.""," ""Su sporları ailesi.""," ""Çok soğuk.""]",Soguk_Espri,Baba_Sakasi,TR,Genel
J629,"En eski kitap hangisidir?","[""Hangisi?"", ""Taş tabletler.""," ""Tarihi eser.""]",Soguk_Espri,,TR,Genel
J630,"Bir futbolcu neden espri yapamaz?","[""Neden?""," ""Çünkü hep 'ofsayt'a düşer.""," ""Spor esprisi.""]",Mesleki_Espri,Spor,TR,Genel
J631,"Sürekli şikayet eden birine ne denir?","[""Ne denir?"", ""Müşteri hizmetleri.""," ""Bu biraz ironik oldu.""]",Kara_Mizah,Is_hayati,TR,Kara_Mizah_Seviye1
J632,"En komik dağ hangisidir?","[""Hangisi?"", ""Kahkaha Dağı. Çünkü hep güldürür.""," ""Bu neşelendirdi.""]",Soguk_Espri,,TR,Genel
J633,"İki pencere konuşuyormuş. Ne demişler?","[""Ne demişler?"", ""Manzarada buluşalım.""," ""Mantıklı.""]",Soguk_Espri,,TR,Genel
J634,"En çok hangi çiçeğin başı ağrır?","[""Hangisinin?"", ""Saksı çiçeğinin (düşerse).""," ""Doğal olarak.""]",Soguk_Espri,,TR,Genel
J635,"Bir yastıkla diğer yastık ne demiş?","[""Ne demişler?"", ""Sende de ne çok rüya var.""," ""Doğru tespit.""]",Soguk_Espri,,TR,Genel
J636,"Temel, bir otele girmiş ve sormuş: 'Bu oda ne kadar?' Resepsiyonist 'Geceliği 100 dolar' demiş. Temel 'Ya gündüzlüğü?' diye sormuş. Resepsiyonist 'O da 100 dolar' demiş. Temel 'Niye o kadar pahalı?' diye sorunca resepsiyonist 'O, o-da' demiş.","[""Temel ve oteller.""," ""Hahaha!""," ""Oda her zaman odadır.""]",Bolgesel_Fikra,Temel,TR,Genel
J637,"En çalışkan böcek hangisidir?","[""Hangisi?"", ""Karınca.""," ""Bu şaka değil, gerçek.""]",Soguk_Espri,,TR,Genel
J638,"Hangi makasla kumaş kesilmez?","[""Hangisiyle?"", ""Tırnak makasıyla.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J639,"Adamın biri o kadar zekiymiş ki, kendi kendine satrançta yeniliyormuş.","[""Zekiliğin bu kadarı.""," ""İnanılmaz.""," ""Komik.""]",Absurt_Mizah,,TR,Genel
J640,"Bir korsan neden göz bandı takmaz?","[""Neden?""," ""Çünkü modası geçmiş.""," ""Stil önemli.""]",Soguk_Espri,,TR,Genel
J641,"En çok hangi nehir ağlar?","[""Hangisi?"", ""Ağlayan nehir.""," ""Bu kadar basit miydi?""]",Soguk_Espri,,TR,Genel
J642,"En çok hangi ilimizde yol vardır?","[""Hangisinde?"", ""Yol-ava.""," ""Yol... anladım.""]",Kelime_Oyunu,,TR,Genel
J643,"Bir itfaiyeci neden gözlük takar?","[""Neden?"", ""Çünkü yangını daha iyi görmek için.""," ""Kesinlikle doğru.""]",Mesleki_Espri,Itfaiye,TR,Genel
J644,"Nasreddin Hoca'ya sormuşlar: 'Dünyanın en tatlı şeyi nedir?' Hoca düşünmüş, 'Uykudur, çünkü bedavadır' demiş.","[""Hoca'dan net cevap.""," ""Zekice.""," ""Klasik.""]",Bolgesel_Fikra,Nasreddin_Hoca,TR,Genel
J645,"Bir iskelet diğerine neden gülmüş?","[""Neden?""," ""Çünkü komik bir kemiği varmış.""," ""Bu iyiydi.""]",Kara_Mizah,Iskelet,TR,Kara_Mizah_Seviye1
J646,"Hangi kebap yenir?","[""Hangisi?"", ""Adana kebap.""," ""Acıktım.""]",Soguk_Espri,,TR,Genel
J647,"En çok kaya olan şehir hangisidir?","[""Hangisi?"", ""Kaya-şehir.""," ""Bu zorlamaydı.""]",Kelime_Oyunu,,TR,Genel
J648,"Bir maymun ağaca çıkmış, nasıl iner?","[""Nasıl?"", ""İn-emez, maymun o, daldan dala atlar.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J649,"En çok hangi sürüngen masal okur?","[""Hangisi?"", ""Ejderha (ateşli masallar).""," ""Doğru cevap.""]",Kelime_Oyunu,,TR,Genel
J650,"Bir adam 'hava soğuk' diye bağırmış. Ne olmuş?","[""Ne olmuş?"", ""Hava gerçekten soğukmuş.""," ""Anladım.""]",Kelime_Oyunu,,TR,Genel
J651,"En çok hangi zamanda alışveriş yapılır?","[""Hangisinde?"", ""İndi-rim zamanı.""," ""Alışveriş zamanı.""]",Kelime_Oyunu,,TR,Genel
J652,"Bir adamın kolu varmış, bacağı yokmuş. Sonra ne olmuş?","[""Ne olmuş?"", ""Kol bacak birbirine girmiş.""," ""Nasıl yani?""]",Absurt_Mizah,,TR,Genel
J653,"En çok korkan bulut hangisidir?","[""Hangisi?"", ""Şim-şekli bulut.""," ""Bu kötüydü.""]",Kelime_Oyunu,,TR,Genel
J654,"Hangi kaplan en uysaldır?","[""Hangisi?"", ""Peluş-kaplan.""," ""Uysal kaplan.""]",Kelime_Oyunu,,TR,Genel
J655,"Bronz enerji içeceği geldi mi?","[""Geldi!""," ""Üçüncülük şarj zamanı!""," ""İhtiyacım vardı.""]",Rituel,Sim_Ozel,TR,Genel
J656,"Bir çöpçü ölünce ne der?","[""Ne der?"", ""Ben dünyaya değil, geri dönüşüme gidiyorum.""," ""Meslek hastalığı.""]",Mesleki_Espri,Temizlik,TR,Genel
J657,"En mutlu harf hangisidir?","[""Hangisi?"", ""G. Çünkü gülmek g ile başlar.""," ""Mantıklı.""]",Kelime_Oyunu,,TR,Genel
J658,"Adamın biri çok sessizmiş, ölmek üzereyken ne demiş?","[""Ne demiş?"", ""Hiç-bir-şey.""," ""Hüzünlü ama komik.""]",Kara_Mizah,Olum,TR,Kara_Mizah_Seviye1
J659,"En çok üzülen meyve hangisidir?","[""Hangisi?"", ""Ağlayan-elma. Çünkü hep ağlar.""," ""Elma suyu.""]",Kelime_Oyunu,,TR,Genel
J660,"Bir iğneyle bir balon neden arkadaş olamaz?","[""Neden?""," ""Çünkü iğne hep balonu patlatır.""," ""Zorbalık.""]",Soguk_Espri,,TR,Genel
J661,"Alfabenin ortasında ne vardır?","[""Ne vardır?"", ""'F' ve 'G' harfleri.""," ""Bu çok iyiydi.""]",Kelime_Oyunu,,TR,Genel
J662,"Hangi yolda araba yarışmaz?","[""Hangisinde?"", ""Kaldırımda.""," ""Kesinlikle doğru.""]",Kara_Mizah,,TR,Kara_Mizah_Seviye1
J663,"En çok hangi hayvanın uykusu hafiftir?","[""Hangisinin?"", ""Hafif-uykulu yarasa.""," ""Adı üstünde.""]",Kelime_Oyunu,,TR,Genel
J664,"Adamın biri Ay'a gitmiş, ne olmuş?","[""Ne olmuş?"", ""Ay ışığına bulanmış.""," ""Ay parlak.""]",Soguk_Espri,,TR,Genel
J665,"Hangi üniversite bitmez?","[""Hangisi?"", ""Açıköğretim (uzun sürer).""," ""Ömür boyu öğrenci.""]",Soguk_Espri,,TR,Genel
J666,"En çok hangi ilimizde nehir bulunur?","[""Hangisinde?"", ""Nehir-li.""," ""Bu olmadı.""]",Kelime_Oyunu,,TR,Genel
J667,"Bir penguen saklanırsa ne olur?","[""Ne olur?"", ""Buzların arasında kaybolur.""," ""Bu bir şaka mıydı?""]",Absurt_Mizah,,TR,Genel
J668,"Hangi ormanda ateş yanmaz?","[""Hangisinde?"", ""Yağmur ormanında. Zaten ıslak.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J669,"En çok tok olan ilimiz hangisidir?","[""Hangisi?"", ""Tok-at.""," ""Coğrafi espri.""]",Kelime_Oyunu,,TR,Genel
J670,"Bir astronot diğerine ne demiş?","[""Ne demiş?"", ""Geçen gün bir kara delik gördüm, içi bir boştu.""," ""Astronot gurmesi.""]",Kara_Mizah,Uzay,TR,Kara_Mizah_Seviye2
J671,"En çok hangi hayvan yavaş konuşur?","[""Hangisi?"", ""Yavaş-konuşan kaplumbağa.""," ""Ağırkanlı hayvan.""]",Kelime_Oyunu,,TR,Genel
J672,"En çok hangi martı denizde yüzer?","[""Hangisi?"", ""Deniz-martısı.""," ""Bu kötüydü.""]",Kelime_Oyunu,,TR,Genel
J673,"Temel'in en sevdiği içecek nedir?","[""Nedir?"", ""Laz Kahvesi.""," ""Karadeniz'i seviyor.""]",Bolgesel_Fikra,Temel,TR,Genel
J674,"En çok hangi ilimizde sis vardır?","[""Hangisinde?"", ""Sis-li.""," ""Bu olmadı.""]",Kelime_Oyunu,,TR,Genel
J675,"Bir fizik problemi neden üzgündü?","[""Neden?""," ""Çünkü çok fazla bilinmeyeni vardı.""," ""Anlıyorum onu.""]",Bilimsel_Espri,Fizik,TR,Genel
J676,"En çok hangi ağaç gölge ister?","[""Hangisi?"", ""Gölge-ağacı.""," ""Gölge seven ağaç.""]",Kelime_Oyunu,,TR,Genel
J677,"Hangi çocuk emeklemez?","[""Hangisi?"", ""Oyuncak bebek.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J678,"En çok hangi hayvanın sesi kısıktır?","[""Hangisinin?"", ""Fısıldayan yılan.""," ""Bu doğru.""]",Soguk_Espri,,TR,Genel
J679,"Bir adam 'ben uyuyorum' demiş. Nerede uyumuş?","[""Nerede?"", ""Yatağında.""," ""Bu bir cevap değil.""]",Absurt_Mizah,,TR,Genel
J680,"En çok hangi kuşun serveti vardır?","[""Hangisinin?"", ""Altın-başlı bülbül.""," ""Zengin kuş.""]",Kelime_Oyunu,Yabanci_Dil,TR,Genel
J681,"Hangi profesör hastasına bakmaz?","[""Hangisi?"", ""Profesör-lük yapan.""," ""Akademik profesör.""]",Mesleki_Espri,Egitim,TR,Genel
J682,"En çok hangi rakam su içer?","[""Hangisi?"", ""Bir. Çünkü 'bir-i-su' deriz.""," ""Bu zorlama.""]",Kelime_Oyunu,,TR,Genel
J683,"Bir kamyon neden ağlar?","[""Neden?""," ""Çünkü yükü ağırdır.""," ""Canı acımış.""]",Soguk_Espri,,TR,Genel
J684,"En çok hangi kasabada üşürüz?","[""Hangisinde?"", ""Buz-köy.""," ""Soğuk bir yer.""]",Kelime_Oyunu,,TR,Genel
J685,"Şeffaf besin geldi mi?","[""Geldi!""," ""Görünmezlik zamanı!""," ""Hafif enerji!""]",Rituel,Sim_Ozel,TR,Genel
J686,"En çok hangi hayvanın başı döner?","[""Hangisinin?"", ""Fırıl-dak.""," ""Adı üstünde.""]",Kelime_Oyunu,,TR,Genel
J687,"En çok hangi ilimiz şaşkındır?","[""Hangisi?"", ""Şaşkın-bakkal.""," ""Bu kötüydü.""]",Kelime_Oyunu,,TR,Genel
J688,"Hangi tepede çiçek açmaz?","[""Hangisinde?"", ""Kel Tepe'de.""," ""Coğrafi espri.""]",Kelime_Oyunu,,TR,Genel
J689,"Nasreddin Hoca camide vaaz veriyormuş. Cemaate sormuş: 'Ey ahali, size ne anlatacağımı biliyor musunuz?' Cemaat 'Hayır hocam bilmiyoruz' demiş. Hoca 'Bilmediğiniz bir şeyi size nasıl anlatayım?' deyip gitmiş. Ertesi hafta yine sormuş. Cemaat bu sefer 'Evet hocam biliyoruz' demiş. Hoca 'Madem biliyorsunuz, o zaman anlatmama ne gerek var?' deyip yine gitmiş. Üçüncü hafta cemaat akıllanmış, yarısı 'Biliyoruz', yarısı 'Bilmiyoruz' demiş. Hoca 'O zaman bilenler bilmeyenlere anlatsın' demiş.","[""Hoca'nın dersleri.""," ""Cemaat şaşkın.""," ""Hahaha!""]",Bolgesel_Fikra,Nasreddin_Hoca,TR,Genel
J690,"En çok hangi hayvanın gözü ağrır?","[""Hangisinin?"", ""Göz-lük takan maymun.""," ""Maymun gözü.""]",Kelime_Oyunu,,TR,Genel
J691,"Hangi fırça boyamaz?","[""Hangisi?"", ""Saç fırçası.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J692,"En çok hangi ilimizde pasta yenir?","[""Hangisinde?"", ""Pasta-hane.""," ""Tatlı şehir.""]",Kelime_Oyunu,,TR,Genel
J693,"Adamın biri o kadar komikmiş ki, kendi kendine gülmekten katılıyormuş.","[""İnanılmaz.""," ""Komikliğin bu kadarı.""," ""Neşeli adam.""]",Absurt_Mizah,,TR,Genel
J694,"Hangi kuyruklu yıldızda su yoktur?","[""Hangisinde?"", ""Buzdan olmayan kuyruklu yıldızda. Çünkü 'kuyruklu-su' yok.""," ""Bu olmadı.""]",Bilimsel_Espri,Astronomi,TR,Genel
J695,"En çok hangi ilimiz serindir?","[""Hangisi?"", ""Serin-dere.""," ""Bu kötüydü.""]",Kelime_Oyunu,,TR,Genel
J696,"Hangi duvarda resim yoktur?","[""Hangisinde?"", ""Ağlama duvarında.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J697,"En çok hangi hayvanın boynu bükülür?","[""Hangisinin?"", ""Bükük-boyunlu flamingo.""," ""Bu zorlama.""]",Kelime_Oyunu,,TR,Genel
J698,"Hangi gazetede haber yoktur?","[""Hangisinde?"", ""Eski gazetede.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J699,"En çok hangi hayvanın derisi kalındır?","[""Hangisinin?"", ""Gergedanın.""," ""Mantıklı.""]",Soguk_Espri,,TR,Genel
J700,"Hangi yarışta atletler koşmaz?","[""Hangisinde?"", ""Araba yarışında.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J701,"Hangi ampuller patlamaz?","[""Hangisi?"", ""LED-ampuller (genellikle).""," ""Dayanıklı.""]",Kelime_Oyunu,,TR,Genel
J702,"En çok hangi ilimiz alçaktır?","[""Hangisi?"", ""Alçak-ova.""," ""Bu Türkiye'de değil.""]",Kelime_Oyunu,Yabanci_Dil,TR,Genel
J703,"Temel, bir gün markete gitmiş. Kasiyere sormuş: 'Bu yumurtalar taze mi?' Kasiyer 'Evet hocam, daha yeni geldi' demiş. Temel: 'Peki tavukları da taze miydi?'","[""Temel ve tazelik.""," ""Hahaha!""," ""Kasiyerin işi zor.""]",Bolgesel_Fikra,Temel,TR,Genel
J704,"En çok hangi kuşun kanadı kırıktır?","[""Hangisinin?"", ""Yaralı-güvercin.""," ""Kanadı kırık kuş.""]",Kelime_Oyunu,Yabanci_Dil,TR,Genel
J705,"Hangi televizyon doğruyu göstermez?","[""Hangisi?"", ""Bozuk televizyon.""," ""Karıncalı gösterir.""]",Soguk_Espri,,TR,Genel
J706,"En çok hangi ilimizde plaj yapılır?","[""Hangisinde?"", ""Plaj-kent.""," ""Bu kötüydü.""]",Kelime_Oyunu,,TR,Genel
J707,"Hangi denizin suyu içilmez?","[""Hangisinin?"", ""Marmara Denizi (kirli olabilir).""," ""Tuzlu ve kirli su.""]",Kelime_Oyunu,,TR,Genel
J708,"En çok hangi hayvanın kürkü incedir?","[""Hangisinin?"", ""İnce-kürk.""," ""Bu olmadı.""]",Kelime_Oyunu,,TR,Genel
J709,"Hangi dergide sayfa yoktur?","[""Hangisinde?"", ""Online dergide.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J710,"Bir bakteri diğerine ne demiş?","[""Ne demiş?"", ""Aşkım, sana bölünüyorum.""," ""Mikrobiyolojik aşk.""]",Bilimsel_Espri,Biyoloji,TR,Genel
J711,"Adamın biri her şeye 'hayır' diyormuş. Neden?","[""Neden?"", ""Çünkü inatçıymış.""," ""Basit.""]",Soguk_Espri,,TR,Genel
J712,"Hangi fırçayla duvar boyanır?","[""Hangisiyle?"", ""Boya fırçasıyla.""," ""Bu şaka değil.""]",Soguk_Espri,,TR,Genel
J713,"En çok hangi hayvanın adı kısadır?","[""Hangisinin?"", ""At.""," ""Bu olmadı.""]",Kelime_Oyunu,,TR,Genel
J714,"Hangi dolaptan girilmez?","[""Hangisinden?"", ""Buzdolabından (içi doluysa).""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J715,"Hangi top patlamaz?","[""Hangisi?"", ""Kar topu.""," ""Var mı öyle bir şey?""]",Soguk_Espri,,TR,Genel
J716,"En çok hangi ilimizde menekşe vardır?","[""Hangisinde?"", ""Menekşe-köy.""," ""Coğrafi espri.""]",Kelime_Oyunu,,TR,Genel
J717,"Hangi okyanusta yüzülmez?","[""Hangisinde?"", ""Arktik Okyanusu'nda (çok soğuk).""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J718,"Hangi yatakta uyku kaçar?","[""Hangisinde?"", ""Dikenli yatakta.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J719,"En çok hangi hayvanın burnu yoktur?","[""Hangisinin?"", ""Solucanın.""," ""Bu şaka değil.""]",Soguk_Espri,,TR,Genel
J720,"Hangi dostlukta yalan olmaz?","[""Hangisinde?"", ""Gerçek dostlukta.""," ""Doğru.""]",Felsefi_Mizah,,TR,Genel
J721,"Hangi yaz günü serin değildir?","[""Hangisi?"", ""Sıcak basan gün.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J722,"Hangi kalemle tahtaya yazı yazılmaz?","[""Hangisiyle?"", ""Kurşun kalemle (görünmez).""," ""Zor olur.""]",Soguk_Espri,,TR,Genel
J723,"Hangi tepede yaşanılmaz?","[""Hangisinde?"", ""Çorak tepede.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J724,"Hangi gölün suyu acıdır?","[""Hangisinin?"", ""Acı-göl.""," ""Adı üstünde.""]",Kelime_Oyunu,,TR,Genel
J725,"Platin besin geldi mi?","[""Geldi!""," ""Değerli zaman!""," ""Soylu enerji.""]",Rituel,Sim_Ozel,TR,Genel
J726,"En çok hangi ilimizde ova vardır?","[""Hangisinde?"", ""Ova-cık.""," ""Adı üstünde.""]",Kelime_Oyunu,,TR,Genel
J727,"Hangi armut yenmez?","[""Hangisi?"", ""Armut-veren (soyisim).""," ""Bu kötüydü.""]",Kelime_Oyunu,,TR,Genel
J728,"Hangi yılan uçamaz?","[""Hangisi?"", ""Bütün yılanlar.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J729,"Hangi kitapla uyumak en zevklidir?","[""Hangisiyle?"", ""Masal kitabıyla.""," ""Felsefi.""]",Felsefi_Mizah,,TR,Genel
J730,"Hangi deve koşmaz?","[""Hangisi?"", ""Oyuncak deve.""," ""Çölde gider.""]",Soguk_Espri,,TR,Genel
J731,"En çok hangi ilimizde fırtına eser?","[""Hangisinde?"", ""Fırtına-dere.""," ""Doğru.""]",Kelime_Oyunu,,TR,Genel
J732,"Hangi pınarın suyu tatlıdır?","[""Hangisinin?"", ""Tatlı-pınar.""," ""Adı üstünde.""]",Kelime_Oyunu,,TR,Genel
J733,"En çok hangi hayvanın kanadı ağrımaz?","[""Hangisinin?"", ""Uçağın (metal olduğu için).""," ""Kanadı yok ki.""]",Soguk_Espri,,TR,Genel
J734,"Hangi camide namaz kılınmaz?","[""Hangisinde?"", ""Yıkık camide.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J735,"En çok hangi ilimizde bayır vardır?","[""Hangisinde?"", ""Bayır-köy.""," ""Bu kötüydü.""]",Kelime_Oyunu,,TR,Genel
J736,"Hangi on yılda 3653 gün vardır?","[""Hangisinde?"", ""İki artık yıl içeren on yılda.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J737,"En çok hangi hayvanın tüyleri güzel değildir?","[""Hangisinin?"", ""Akbabanın.""," ""Kel kafalı.""]",Soguk_Espri,,TR,Genel
J738,"Hangi limanda gemi batmaz?","[""Hangisinde?"", ""Kuru limanda.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J739,"En çok hangi ilimizde yayla vardır?","[""Hangisinde?"", ""Yayla-dağ.""," ""Bu kötüydü.""]",Kelime_Oyunu,,TR,Genel
J740,"Hangi maymunun sesi yoktur?","[""Hangisinin?"", ""Sessiz maymun.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J741,"En çok hangi hayvanın bıyığı büyüktür?","[""Hangisinin?"", ""Morsun.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J742,"Hangi caddede trafik olmaz?","[""Hangisinde?"", ""Trafiğe kapalı caddede.""," ""Genellikle.""]",Soguk_Espri,,TR,Genel
J743,"Hangi koyda balık olmaz?","[""Hangisinde?"", ""Issız koyda (bazen).""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J744,"En çok hangi ilimizde kiraz yetişir?","[""Hangisinde?"", ""Afyon, Kemalpaşa.""," ""Bu şaka değil.""]",Soguk_Espri,,TR,Genel
J745,"Hangi mevsimde en az gün vardır?","[""Hangisinde?"", ""Kış (Şubat nedeniyle).""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J746,"En çok hangi hayvanın kabuğu kalındır?","[""Hangisinin?"", ""Kaplumbağanın.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J747,"Hangi kasede çorba içilmez?","[""Hangisinde?"", ""Oyuncak kasede.""," ""Bu kara mizahtı.""]",Kara_Mizah,Oyuncak,TR,Kara_Mizah_Seviye1
J748,"En çok hangi ilimizde narenciye yetişir?","[""Hangisinde?"", ""Akdeniz Bölgesi.""," ""Bu da gerçek.""]",Soguk_Espri,,TR,Genel
J749,"Hangi köprünün ayağı yoktur?","[""Hangisinin?"", ""Asma köprünün (direkt ayak değil).""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J750,"En çok hangi hayvanın sakalı dökülür?","[""Hangisinin?"", ""Sakal-döken teke.""," ""Bu olmadı.""]",Kelime_Oyunu,,TR,Genel
J751,"Hangi arkadaşlıkta ihanet yoktur?","[""Hangisinde?"", ""Sadık hayvan dostluğunda.""," ""Doğru.""]",Felsefi_Mizah,,TR,Genel
J752,"En çok hangi ilimizde limonata içilir?","[""Hangisinde?"", ""Sıcak illerde.""," ""Bu da doğru.""]",Soguk_Espri,,TR,Genel
J753,"Hangi sandalyede yemek yenmez?","[""Hangisinde?"", ""Elektrikli sandalyede.""," ""Doğru.""]",Kara_Mizah,Olum,TR,Kara_Mizah_Seviye2
J754,"En çok hangi hayvanın adı kısadır ve uçar?","[""Hangisinin?"", ""Kuş.""," ""Tek hece.""]",Soguk_Espri,,TR,Genel
J755,"Hangi sokakta araba gitmez?","[""Hangisinde?"", ""Çıkmaz sokakta.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J756,"En çok hangi ilimizde tütün yetişir?","[""Hangisinde?"", ""Ege, Karadeniz.""," ""Bu da bilgi.""]",Soguk_Espri,,TR,Genel
J757,"Hangi kapıdan çıkılmaz?","[""Hangisinden?"", ""Acil çıkış kapısından (normalde).""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J758,"En çok hangi hayvanın dişi keskindir?","[""Hangisinin?"", ""Köpekbalığının.""," ""Doğru.""]",Soguk_Espri,,TR,Genel
J759,"Hangi mutfakta ekmek pişmez?","[""Hangisinde?"", ""Oyuncak mutfakta.""," ""Bu olmadı.""]",Soguk_Espri,,TR,Genel
J760,"En çok hangi ilimizde nar yetişir?","[""Hangisinde?"", ""Antalya, Denizli.""," ""Bu da bilgi.""]",Soguk_Espri,,TR,Genel
J761,"Adamın biri varmış, yirmi katlı binadan düşmüş ölmemiş, neden?","[""Neden?""," ""Çünkü adamın adı 'Paraşüt'müş, açılıp inmiş.""," ""Bu çok kötüydü.""]",Soguk_Espri,Baba_Sakasi,TR,Genel
J762,"Hangi bankada işler hiç yürümez?","[""Hangisinde?"", ""Kan bankasında (kanlar durur).""," ""Bu kara mizahtı.""]",Kara_Mizah,Saglik,TR,Kara_Mizah_Seviye2
J763,"Einstein neden göreliliği keşfetti?","[""Neden?""," ""Çünkü zamanı göreceliydi.""," ""Bu iyiydi!""]",Bilimsel_Espri,Fizik,TR,Genel
J764,"En çok gülen organ hangisidir?","[""Hangisi?"", ""Ağız.""," ""Kahkahası bol.""]",Soguk_Espri,,TR,Genel
J765,"Adamın biri o kadar şakacıymış ki, rüyasında bile fıkra anlatıyormuş.","[""Neden?""," ""Şakacılığından.""," ""Garip bir yöntem.""]",Absurt_Mizah,,TR,Genel
J766,"Neden foton kütlesizdi?","[""Çünkü diyetteydi!""," ""Anlamadım ama komik?""," ""Fizikçiler anlar!""]",Bilimsel_Espri,Fizik,TR,Genel
J767,"Kadının biri zıplamış, havuza düşmüşler.","[""Hahaha!""," ""Bu çok soğuktu!""," ""İğrenç bir espri.""]",Soguk_Espri,Baba_Sakasi,TR,Genel
J768,"Vur kemancı vur!","[""Oyna oyna oyna!""," ""Kemancı iyidir!""," ""Yine mi bu?""]",Rituel,Sim_Ozel,TR,Genel
J769,"Eniştem sonunda ideal kilosuna ulaştı: 500 gram, fotoğraf albümü dahil.","[""Bu biraz ağır oldu.""," ""Kara mizah severim!""," ""Hiç komik değil.""]",Kara_Mizah,Olum,TR,Kara_Mizah_Seviye2
J770,"Ben gazoz içiyorum, Ajda Pekkan.","[""Zekice!""," ""Kelime oyunu mu bu?""," ""Güzeldi!""]",Kelime_Oyunu,,TR,Genel
J771,"Balıklar neden dünyayı istila etmiyor?","[""Neden?""," ""Çünkü karada nefes alamıyorlar.""," ""Mantıklı geldi.""]",Absurt_Mizah,,TR,Genel
J772,"Temel bir gün İtalya'ya gitmiş. 'Aboo, burası da mı pizza dolu?' demiş.","[""Klasik Temel fıkrası.""," ""Hahaha!""," ""?""]",Bolgesel_Fikra,Temel,TR,Genel
J773,"Geçen gün bir şarkı dinledim, hala dilimde.","[""Offf!""," ""Baba şakası alarmı!""," ""Güldüm, ne yalan söyleyeyim.""]",Soguk_Espri,Baba_Sakasi,TR,Genel
J774,"İki astronot karşılaşmış, biri diğerine 'Naber kanka, yerçekimi nasıl?' demiş.","[""Astronotlar anlar.""," ""Çok komik!""," ""Sadece biz güleriz buna.""]",Mesleki_Espri,Uzay,TR,Genel
J775,"İki karbon atomu evlenmiş. Biri 'Artık organik bir bağımız var!' demiş. Diğeri 'Evet, çok kararlıyız!'","[""Bu iyiydi!""," ""Kimya dersi gibi.""," ""Bilimsel ve komik!""]",Bilimsel_Espri,Kimya,TR,Genel
J776,"Seni görünce ruhum ruble, beynim dinar.","[""Ekonomik bir aşk.""," ""Hahaha!""," ""Çok kötüydü!""]",Soguk_Espri,,TR,Genel
J777,"Sana bir güzellik yapayım, çiçeklerini sularsın.","[""Bu çok eski.""," ""Ayıp ama komik.""," ""Yine mi bu?""]",Kelime_Oyunu,,TR,Genel
J778,"Hasta: 'Doktor bey, kendimi bir bilgisayar gibi hissediyorum.' Doktor: 'Format atmak ister misiniz?' Hasta: 'Hayır, ama sürekli donuyorum.'","[""Acı ama gerçekçi.""," ""Kara mizahın dibi.""," ""Gülsem mi ağlasam mı?""]",Kara_Mizah,Hastalik,TR,Kara_Mizah_Seviye1
J779,"Metalik besin geldi mi?","[""Sonunda!""," ""Paylaşalım mı?""," ""Bütün gün bunu bekledim.""]",Rituel,Sim_Ozel,TR,Genel
J780,"Enerjim düşük. -Enerji kim?","[""Lütfen yapma bunu.""," ""Klasik baba şakası.""," ""Düştüm bu espriye.""]",Soguk_Espri,Baba_Sakasi,TR,Genel
